2.542590e+04, 0.000000e+00
2.581990e+04, 9.417851e+02
2.545392e+04, 1.030653e+03
2.461449e+04, 8.558885e+02
2.315093e+04, 5.814067e+02
2.204324e+04, 4.146456e+02
2.089666e+04, 3.610648e+02
1.989022e+04, 2.972330e+02
1.915814e+04, 3.293328e+02
1.839542e+04, 2.979788e+02
1.786201e+04, 3.312014e+02
1.737496e+04, 2.977981e+02
1.692121e+04, 2.939712e+02
1.658077e+04, 2.629623e+02
1.619058e+04, 2.712199e+02
1.592893e+04, 2.628855e+02
1.564861e+04, 2.560802e+02
1.541433e+04, 2.550555e+02
1.520406e+04, 2.480648e+02
1.497158e+04, 2.364227e+02
1.482512e+04, 2.213122e+02
1.462599e+04, 2.298770e+02
1.447808e+04, 2.319767e+02
1.432826e+04, 2.182915e+02
1.419232e+04, 2.051635e+02
1.407303e+04, 2.118725e+02
1.394034e+04, 2.054346e+02
1.384422e+04, 2.048014e+02
1.374889e+04, 1.930900e+02
1.366145e+04, 1.931606e+02
1.358736e+04, 1.859241e+02
1.352135e+04, 1.746746e+02
1.347425e+04, 1.785967e+02
1.343088e+04, 1.765198e+02
1.340719e+04, 1.827135e+02
1.339742e+04, 1.736926e+02
1.338953e+04, 1.828221e+02
1.340389e+04, 1.859443e+02
1.342237e+04, 1.845408e+02
1.344482e+04, 1.917155e+02
1.347255e+04, 1.954406e+02
1.350139e+04, 1.961236e+02
1.353219e+04, 1.959794e+02
1.356360e+04, 1.990044e+02
1.359286e+04, 1.942251e+02
1.362041e+04, 1.967877e+02
1.364082e+04, 1.979741e+02
1.363443e+04, 2.095573e+02
1.360380e+04, 2.440282e+02
1.353476e+04, 3.261263e+02
1.336452e+04, 4.734623e+02
1.313462e+04, 6.452073e+02
1.276829e+04, 8.519543e+02
1.233894e+04, 1.013808e+03
1.188130e+04, 1.138558e+03
1.124684e+04, 1.232238e+03
1.068463e+04, 1.319851e+03
1.004241e+04, 1.295618e+03
9.491343e+03, 1.270656e+03
8.915687e+03, 1.245659e+03
8.356284e+03, 1.167356e+03
7.902718e+03, 1.130460e+03
7.410189e+03, 1.046882e+03
6.981688e+03, 1.035332e+03
6.576899e+03, 9.588378e+02
6.195152e+03, 9.171932e+02
5.865508e+03, 8.624937e+02
5.523896e+03, 8.219111e+02
5.232211e+03, 7.919018e+02
4.954923e+03, 7.481834e+02
4.681347e+03, 7.216023e+02
4.451502e+03, 6.733294e+02
4.204075e+03, 6.484882e+02
3.999071e+03, 6.148118e+02
3.795739e+03, 5.886205e+02
3.605058e+03, 5.651051e+02
3.434018e+03, 5.354160e+02
3.263285e+03, 5.133604e+02
3.115158e+03, 4.934772e+02
2.958796e+03, 4.690145e+02
2.833947e+03, 4.498739e+02
2.697778e+03, 4.333818e+02
2.573542e+03, 4.145307e+02
2.464886e+03, 3.940449e+02
2.352132e+03, 3.775666e+02
2.256975e+03, 3.711990e+02
2.152727e+03, 3.517827e+02
2.065810e+03, 3.386671e+02
1.982877e+03, 3.229691e+02
1.899189e+03, 3.104724e+02
1.822083e+03, 3.041612e+02
1.745196e+03, 2.889985e+02
1.683154e+03, 2.822844e+02
1.612818e+03, 2.687907e+02
1.551350e+03, 2.569354e+02
1.493618e+03, 2.526685e+02
1.436554e+03, 2.406833e+02
1.384606e+03, 2.349595e+02
1.332429e+03, 2.252439e+02
1.284528e+03, 2.179582e+02
1.241088e+03, 2.115251e+02
1.195277e+03, 2.035182e+02
1.154261e+03, 1.963990e+02
1.114721e+03, 1.911786e+02
1.076606e+03, 1.850405e+02
1.041185e+03, 1.799398e+02
1.004923e+03, 1.736746e+02
9.749570e+02, 1.676117e+02
9.407029e+02, 1.621123e+02
9.138074e+02, 1.573926e+02
8.838538e+02, 1.529568e+02
8.555231e+02, 1.490634e+02
8.305131e+02, 1.439505e+02
8.041521e+02, 1.393157e+02
7.819116e+02, 1.363673e+02
7.572844e+02, 1.329247e+02
7.352080e+02, 1.292512e+02
7.152498e+02, 1.246079e+02
6.935533e+02, 1.217423e+02
6.753619e+02, 1.187941e+02
6.558094e+02, 1.144784e+02
6.388111e+02, 1.119908e+02
6.214492e+02, 1.091065e+02
6.040485e+02, 1.067526e+02
5.886671e+02, 1.034240e+02
5.730765e+02, 1.006858e+02
5.592559e+02, 9.870659e+01
5.446168e+02, 9.634361e+01
