# Result file created using grackle standalone program.
# mass units used: 1.98848e+23 [g]
# length units used: 3.08568e+15 [cm]
# velocity units units used: 100000 [cm/s]
# dt used: 0.0102271 [internal units]
# hydrogen mass fraction used: 1
# gas density used: 0.247132 [internal units]
# inital internal energy used: 1.23816 [internal units]
# Grackle parameters:
# grackle_chemistry_data.use_grackle = 1
# grackle_chemistry_data.with_radiative_cooling 1
# grackle_chemistry_data.primordial_chemistry = 1
# grackle_chemistry_data.dust_chemistry = 0
# grackle_chemistry_data.metal_cooling = 0
# grackle_chemistry_data.UVbackground = 0
# grackle_chemistry_data.grackle_data_file = 
# grackle_chemistry_data.use_radiative_transfer = 1
# grackle_chemistry_data.HydrogenFractionByMass = 1
# grackle_chemistry_data.Gamma = 1.66667
# Grackle field data:
# grackle_fields.density = 0.247132
# grackle_fields.internal_energy = 1.23816
# grackle_fields.HI_density = 0.247132
# grackle_fields.HII_density = 8.41156e-68
# grackle_fields.HeI_density = 3.36462e-67
# grackle_fields.HeII_density = 3.36462e-67
# grackle_fields.HeIII_density = 3.36462e-67
# grackle_fields.e_density = 8.41156e-68
# grackle_fields.HM_density = 2.47132e-21
# grackle_fields.H2I_density = 2.47132e-21
# grackle_fields.H2II_density = 2.47132e-21
# grackle_fields.DI_density = 2.47132e-21
# grackle_fields.DII_density = 2.47132e-21
# grackle_fields.HDI_density = 2.47132e-21
# grackle_fields.metal_density = 0
# grackle_fields.x_velocity = 0
# grackle_fields.y_velocity = 0
# grackle_fields.z_velocity = 0
# grackle_fields.volumetric_heating_rate = 0
# grackle_fields.specific_heating_rate = 0
# grackle_fields.RT_HI_ionization_rate = 0
# grackle_fields.RT_HeI_ionization_rate = 0
# grackle_fields.RT_HeII_ionization_rate = 0
# grackle_fields.RT_H2_dissociation_rate = 0
# grackle_fields.RT_heating_rate = 0
#    step       Time [yr]         dt [yr] Temperature [K]  Mean M Wgt [1]   Tot dens [IU]    HI dens [IU]   HII dens [IU]   HeI dens [IU]  HeII dens [IU] HeIII dens [IU] e- n. dens [IU] IntrnEnerg [IU]
     1600       3.949e-05       4.944e-08       1.989e+02       9.980e-01       2.471e-01       2.466e-01       5.017e-04       0.000e+00       0.000e+00       0.000e+00       5.017e-04       2.467e+00
     1664       4.276e-05       5.271e-08       2.070e+02       9.978e-01       2.471e-01       2.466e-01       5.432e-04       0.000e+00       0.000e+00       0.000e+00       5.432e-04       2.569e+00
     1728       4.625e-05       5.619e-08       2.157e+02       9.976e-01       2.471e-01       2.465e-01       5.874e-04       0.000e+00       0.000e+00       0.000e+00       5.874e-04       2.677e+00
     1792       4.996e-05       5.990e-08       2.250e+02       9.974e-01       2.471e-01       2.465e-01       6.345e-04       0.000e+00       0.000e+00       0.000e+00       6.345e-04       2.793e+00
     1856       5.392e-05       6.386e-08       2.348e+02       9.972e-01       2.471e-01       2.464e-01       6.847e-04       0.000e+00       0.000e+00       0.000e+00       6.847e-04       2.916e+00
     1920       5.814e-05       6.808e-08       2.453e+02       9.970e-01       2.471e-01       2.464e-01       7.383e-04       0.000e+00       0.000e+00       0.000e+00       7.383e-04       3.047e+00
     1984       6.265e-05       7.257e-08       2.565e+02       9.968e-01       2.471e-01       2.463e-01       7.953e-04       0.000e+00       0.000e+00       0.000e+00       7.953e-04       3.187e+00
     2048       6.744e-05       7.737e-08       2.685e+02       9.965e-01       2.471e-01       2.463e-01       8.562e-04       0.000e+00       0.000e+00       0.000e+00       8.562e-04       3.336e+00
     2112       7.256e-05       8.248e-08       2.812e+02       9.963e-01       2.471e-01       2.462e-01       9.210e-04       0.000e+00       0.000e+00       0.000e+00       9.210e-04       3.494e+00
     2176       7.801e-05       8.793e-08       2.947e+02       9.960e-01       2.471e-01       2.461e-01       9.901e-04       0.000e+00       0.000e+00       0.000e+00       9.901e-04       3.664e+00
     2240       8.383e-05       9.373e-08       3.091e+02       9.957e-01       2.471e-01       2.461e-01       1.064e-03       0.000e+00       0.000e+00       0.000e+00       1.064e-03       3.844e+00
     2304       9.003e-05       9.993e-08       3.245e+02       9.954e-01       2.471e-01       2.460e-01       1.142e-03       0.000e+00       0.000e+00       0.000e+00       1.142e-03       4.036e+00
     2368       9.663e-05       1.065e-07       3.408e+02       9.951e-01       2.471e-01       2.459e-01       1.226e-03       0.000e+00       0.000e+00       0.000e+00       1.226e-03       4.241e+00
     2432       1.037e-04       1.136e-07       3.583e+02       9.947e-01       2.471e-01       2.458e-01       1.315e-03       0.000e+00       0.000e+00       0.000e+00       1.315e-03       4.459e+00
     2496       1.112e-04       1.211e-07       3.768e+02       9.943e-01       2.471e-01       2.457e-01       1.410e-03       0.000e+00       0.000e+00       0.000e+00       1.410e-03       4.692e+00
     2560       1.192e-04       1.291e-07       3.966e+02       9.939e-01       2.471e-01       2.456e-01       1.511e-03       0.000e+00       0.000e+00       0.000e+00       1.511e-03       4.940e+00
     2624       1.277e-04       1.376e-07       4.176e+02       9.935e-01       2.471e-01       2.455e-01       1.619e-03       0.000e+00       0.000e+00       0.000e+00       1.619e-03       5.204e+00
     2688       1.368e-04       1.467e-07       4.400e+02       9.930e-01       2.471e-01       2.454e-01       1.734e-03       0.000e+00       0.000e+00       0.000e+00       1.734e-03       5.486e+00
     2752       1.465e-04       1.564e-07       4.638e+02       9.925e-01       2.471e-01       2.453e-01       1.856e-03       0.000e+00       0.000e+00       0.000e+00       1.856e-03       5.786e+00
     2816       1.569e-04       1.667e-07       4.892e+02       9.920e-01       2.471e-01       2.451e-01       1.987e-03       0.000e+00       0.000e+00       0.000e+00       1.987e-03       6.105e+00
     2880       1.679e-04       1.777e-07       5.162e+02       9.915e-01       2.471e-01       2.450e-01       2.126e-03       0.000e+00       0.000e+00       0.000e+00       2.126e-03       6.446e+00
     2944       1.796e-04       1.894e-07       5.449e+02       9.909e-01       2.471e-01       2.449e-01       2.274e-03       0.000e+00       0.000e+00       0.000e+00       2.274e-03       6.809e+00
     3008       1.922e-04       2.020e-07       5.755e+02       9.903e-01       2.471e-01       2.447e-01       2.432e-03       0.000e+00       0.000e+00       0.000e+00       2.432e-03       7.195e+00
     3072       2.055e-04       2.153e-07       6.080e+02       9.896e-01       2.471e-01       2.445e-01       2.600e-03       0.000e+00       0.000e+00       0.000e+00       2.600e-03       7.607e+00
     3136       2.198e-04       2.295e-07       6.426e+02       9.889e-01       2.471e-01       2.444e-01       2.779e-03       0.000e+00       0.000e+00       0.000e+00       2.779e-03       8.046e+00
     3200       2.349e-04       2.447e-07       6.794e+02       9.881e-01       2.471e-01       2.442e-01       2.970e-03       0.000e+00       0.000e+00       0.000e+00       2.970e-03       8.513e+00
     3264       2.511e-04       2.609e-07       7.185e+02       9.873e-01       2.471e-01       2.440e-01       3.173e-03       0.000e+00       0.000e+00       0.000e+00       3.173e-03       9.011e+00
     3328       2.684e-04       2.781e-07       7.602e+02       9.865e-01       2.471e-01       2.437e-01       3.389e-03       0.000e+00       0.000e+00       0.000e+00       3.389e-03       9.541e+00
     3392       2.868e-04       2.965e-07       8.044e+02       9.856e-01       2.471e-01       2.435e-01       3.620e-03       0.000e+00       0.000e+00       0.000e+00       3.620e-03       1.011e+01
     3456       3.064e-04       3.160e-07       8.514e+02       9.846e-01       2.471e-01       2.433e-01       3.865e-03       0.000e+00       0.000e+00       0.000e+00       3.865e-03       1.071e+01
     3520       3.273e-04       3.369e-07       9.014e+02       9.836e-01       2.471e-01       2.430e-01       4.127e-03       0.000e+00       0.000e+00       0.000e+00       4.127e-03       1.135e+01
     3584       3.495e-04       3.592e-07       9.546e+02       9.825e-01       2.471e-01       2.427e-01       4.405e-03       0.000e+00       0.000e+00       0.000e+00       4.405e-03       1.203e+01
     3648       3.733e-04       3.829e-07       1.011e+03       9.813e-01       2.471e-01       2.424e-01       4.701e-03       0.000e+00       0.000e+00       0.000e+00       4.701e-03       1.276e+01
     3712       3.986e-04       4.082e-07       1.071e+03       9.801e-01       2.471e-01       2.421e-01       5.017e-03       0.000e+00       0.000e+00       0.000e+00       5.017e-03       1.353e+01
     3776       4.256e-04       4.352e-07       1.135e+03       9.788e-01       2.471e-01       2.418e-01       5.353e-03       0.000e+00       0.000e+00       0.000e+00       5.353e-03       1.435e+01
     3840       4.544e-04       4.639e-07       1.202e+03       9.774e-01       2.471e-01       2.414e-01       5.711e-03       0.000e+00       0.000e+00       0.000e+00       5.711e-03       1.523e+01
     3904       4.850e-04       4.945e-07       1.274e+03       9.759e-01       2.471e-01       2.410e-01       6.092e-03       0.000e+00       0.000e+00       0.000e+00       6.092e-03       1.616e+01
     3968       5.177e-04       5.272e-07       1.350e+03       9.744e-01       2.471e-01       2.406e-01       6.497e-03       0.000e+00       0.000e+00       0.000e+00       6.497e-03       1.715e+01
     4032       5.526e-04       5.620e-07       1.431e+03       9.727e-01       2.471e-01       2.402e-01       6.928e-03       0.000e+00       0.000e+00       0.000e+00       6.928e-03       1.821e+01
     4096       5.898e-04       5.992e-07       1.516e+03       9.710e-01       2.471e-01       2.397e-01       7.387e-03       0.000e+00       0.000e+00       0.000e+00       7.387e-03       1.934e+01
     4160       6.294e-04       6.387e-07       1.607e+03       9.691e-01       2.471e-01       2.393e-01       7.875e-03       0.000e+00       0.000e+00       0.000e+00       7.875e-03       2.053e+01
     4224       6.716e-04       6.809e-07       1.703e+03       9.671e-01       2.471e-01       2.387e-01       8.395e-03       0.000e+00       0.000e+00       0.000e+00       8.395e-03       2.180e+01
     4288       7.166e-04       7.259e-07       1.805e+03       9.651e-01       2.471e-01       2.382e-01       8.947e-03       0.000e+00       0.000e+00       0.000e+00       8.947e-03       2.316e+01
     4352       7.646e-04       7.739e-07       1.913e+03       9.629e-01       2.471e-01       2.376e-01       9.535e-03       0.000e+00       0.000e+00       0.000e+00       9.535e-03       2.460e+01
     4416       8.158e-04       8.250e-07       2.027e+03       9.605e-01       2.471e-01       2.370e-01       1.016e-02       0.000e+00       0.000e+00       0.000e+00       1.016e-02       2.613e+01
     4480       8.704e-04       8.795e-07       2.148e+03       9.580e-01       2.471e-01       2.363e-01       1.082e-02       0.000e+00       0.000e+00       0.000e+00       1.082e-02       2.775e+01
     4544       9.285e-04       9.376e-07       2.275e+03       9.554e-01       2.471e-01       2.356e-01       1.153e-02       0.000e+00       0.000e+00       0.000e+00       1.153e-02       2.948e+01
     4608       9.905e-04       9.995e-07       2.410e+03       9.527e-01       2.471e-01       2.349e-01       1.228e-02       0.000e+00       0.000e+00       0.000e+00       1.228e-02       3.132e+01
     4672       1.057e-03       1.066e-06       2.552e+03       9.497e-01       2.471e-01       2.341e-01       1.308e-02       0.000e+00       0.000e+00       0.000e+00       1.308e-02       3.328e+01
     4736       1.127e-03       1.136e-06       2.703e+03       9.467e-01       2.471e-01       2.332e-01       1.392e-02       0.000e+00       0.000e+00       0.000e+00       1.392e-02       3.535e+01
     4800       1.202e-03       1.211e-06       2.862e+03       9.434e-01       2.471e-01       2.323e-01       1.482e-02       0.000e+00       0.000e+00       0.000e+00       1.482e-02       3.756e+01
     4864       1.282e-03       1.291e-06       3.029e+03       9.400e-01       2.471e-01       2.314e-01       1.578e-02       0.000e+00       0.000e+00       0.000e+00       1.578e-02       3.990e+01
     4928       1.368e-03       1.376e-06       3.205e+03       9.364e-01       2.471e-01       2.303e-01       1.679e-02       0.000e+00       0.000e+00       0.000e+00       1.679e-02       4.238e+01
     4992       1.459e-03       1.467e-06       3.391e+03       9.326e-01       2.471e-01       2.293e-01       1.787e-02       0.000e+00       0.000e+00       0.000e+00       1.787e-02       4.502e+01
     5056       1.556e-03       1.564e-06       3.586e+03       9.286e-01       2.471e-01       2.281e-01       1.901e-02       0.000e+00       0.000e+00       0.000e+00       1.901e-02       4.781e+01
     5120       1.659e-03       1.667e-06       3.791e+03       9.244e-01       2.471e-01       2.269e-01       2.022e-02       0.000e+00       0.000e+00       0.000e+00       2.022e-02       5.078e+01
     5184       1.769e-03       1.778e-06       4.007e+03       9.199e-01       2.471e-01       2.256e-01       2.151e-02       0.000e+00       0.000e+00       0.000e+00       2.151e-02       5.392e+01
     5248       1.887e-03       1.895e-06       4.233e+03       9.153e-01       2.471e-01       2.243e-01       2.287e-02       0.000e+00       0.000e+00       0.000e+00       2.287e-02       5.726e+01
     5312       2.012e-03       2.020e-06       4.470e+03       9.105e-01       2.471e-01       2.228e-01       2.431e-02       0.000e+00       0.000e+00       0.000e+00       2.431e-02       6.079e+01
     5376       2.146e-03       2.154e-06       4.718e+03       9.054e-01       2.471e-01       2.213e-01       2.583e-02       0.000e+00       0.000e+00       0.000e+00       2.583e-02       6.453e+01
     5440       2.288e-03       2.296e-06       4.978e+03       9.000e-01       2.471e-01       2.197e-01       2.745e-02       0.000e+00       0.000e+00       0.000e+00       2.745e-02       6.849e+01
     5504       2.440e-03       2.448e-06       5.250e+03       8.945e-01       2.471e-01       2.180e-01       2.916e-02       0.000e+00       0.000e+00       0.000e+00       2.916e-02       7.267e+01
     5568       2.602e-03       2.609e-06       5.534e+03       8.887e-01       2.471e-01       2.162e-01       3.097e-02       0.000e+00       0.000e+00       0.000e+00       3.097e-02       7.710e+01
     5632       2.774e-03       2.782e-06       5.830e+03       8.826e-01       2.471e-01       2.143e-01       3.288e-02       0.000e+00       0.000e+00       0.000e+00       3.288e-02       8.178e+01
     5696       2.958e-03       2.965e-06       6.138e+03       8.763e-01       2.471e-01       2.122e-01       3.489e-02       0.000e+00       0.000e+00       0.000e+00       3.489e-02       8.673e+01
     5760       3.154e-03       3.161e-06       6.458e+03       8.697e-01       2.471e-01       2.101e-01       3.703e-02       0.000e+00       0.000e+00       0.000e+00       3.703e-02       9.195e+01
     5824       3.363e-03       3.370e-06       6.792e+03       8.629e-01       2.471e-01       2.079e-01       3.927e-02       0.000e+00       0.000e+00       0.000e+00       3.927e-02       9.745e+01
     5888       3.586e-03       3.593e-06       7.137e+03       8.558e-01       2.471e-01       2.055e-01       4.164e-02       0.000e+00       0.000e+00       0.000e+00       4.164e-02       1.033e+02
     5952       3.824e-03       3.830e-06       7.495e+03       8.485e-01       2.471e-01       2.030e-01       4.414e-02       0.000e+00       0.000e+00       0.000e+00       4.414e-02       1.094e+02
     6016       4.077e-03       4.083e-06       7.865e+03       8.409e-01       2.471e-01       2.004e-01       4.677e-02       0.000e+00       0.000e+00       0.000e+00       4.677e-02       1.158e+02
     6080       4.347e-03       4.353e-06       8.248e+03       8.330e-01       2.471e-01       1.976e-01       4.953e-02       0.000e+00       0.000e+00       0.000e+00       4.953e-02       1.226e+02
     6144       4.635e-03       4.640e-06       8.642e+03       8.250e-01       2.471e-01       1.947e-01       5.244e-02       0.000e+00       0.000e+00       0.000e+00       5.244e-02       1.297e+02
     6208       4.942e-03       4.947e-06       9.048e+03       8.166e-01       2.471e-01       1.916e-01       5.549e-02       0.000e+00       0.000e+00       0.000e+00       5.549e-02       1.372e+02
     6272       5.269e-03       5.274e-06       9.465e+03       8.081e-01       2.471e-01       1.884e-01       5.868e-02       0.000e+00       0.000e+00       0.000e+00       5.868e-02       1.450e+02
     6336       5.617e-03       5.622e-06       9.892e+03       7.993e-01       2.471e-01       1.851e-01       6.203e-02       0.000e+00       0.000e+00       0.000e+00       6.203e-02       1.532e+02
     6400       5.989e-03       5.993e-06       1.033e+04       7.904e-01       2.471e-01       1.816e-01       6.554e-02       0.000e+00       0.000e+00       0.000e+00       6.554e-02       1.618e+02
     6464       6.386e-03       6.389e-06       1.078e+04       7.812e-01       2.471e-01       1.779e-01       6.921e-02       0.000e+00       0.000e+00       0.000e+00       6.921e-02       1.708e+02
     6528       6.808e-03       6.811e-06       1.123e+04       7.719e-01       2.471e-01       1.741e-01       7.303e-02       0.000e+00       0.000e+00       0.000e+00       7.303e-02       1.802e+02
     6592       7.258e-03       7.261e-06       1.170e+04       7.624e-01       2.471e-01       1.701e-01       7.702e-02       0.000e+00       0.000e+00       0.000e+00       7.702e-02       1.899e+02
     6656       7.739e-03       7.741e-06       1.217e+04       7.528e-01       2.471e-01       1.660e-01       8.117e-02       0.000e+00       0.000e+00       0.000e+00       8.117e-02       2.001e+02
     6720       8.250e-03       8.252e-06       1.264e+04       7.430e-01       2.471e-01       1.616e-01       8.549e-02       0.000e+00       0.000e+00       0.000e+00       8.549e-02       2.107e+02
     6784       8.796e-03       8.797e-06       1.312e+04       7.331e-01       2.471e-01       1.572e-01       8.996e-02       0.000e+00       0.000e+00       0.000e+00       8.996e-02       2.216e+02
     6848       9.378e-03       9.378e-06       1.361e+04       7.232e-01       2.471e-01       1.525e-01       9.459e-02       0.000e+00       0.000e+00       0.000e+00       9.459e-02       2.330e+02
     6912       9.998e-03       9.998e-06       1.410e+04       7.132e-01       2.471e-01       1.477e-01       9.938e-02       0.000e+00       0.000e+00       0.000e+00       9.938e-02       2.447e+02
     6976       1.066e-02       1.066e-05       1.459e+04       7.032e-01       2.471e-01       1.428e-01       1.043e-01       0.000e+00       0.000e+00       0.000e+00       1.043e-01       2.568e+02
     7040       1.136e-02       1.136e-05       1.508e+04       6.931e-01       2.471e-01       1.377e-01       1.094e-01       0.000e+00       0.000e+00       0.000e+00       1.094e-01       2.693e+02
     7104       1.212e-02       1.211e-05       1.556e+04       6.831e-01       2.471e-01       1.325e-01       1.146e-01       0.000e+00       0.000e+00       0.000e+00       1.146e-01       2.821e+02
     7168       1.292e-02       1.291e-05       1.605e+04       6.732e-01       2.471e-01       1.271e-01       1.200e-01       0.000e+00       0.000e+00       0.000e+00       1.200e-01       2.952e+02
     7232       1.377e-02       1.377e-05       1.653e+04       6.633e-01       2.471e-01       1.217e-01       1.254e-01       0.000e+00       0.000e+00       0.000e+00       1.254e-01       3.086e+02
     7296       1.468e-02       1.468e-05       1.701e+04       6.535e-01       2.471e-01       1.161e-01       1.310e-01       0.000e+00       0.000e+00       0.000e+00       1.310e-01       3.223e+02
     7360       1.565e-02       1.565e-05       1.748e+04       6.439e-01       2.471e-01       1.105e-01       1.367e-01       0.000e+00       0.000e+00       0.000e+00       1.367e-01       3.361e+02
     7424       1.669e-02       1.668e-05       1.794e+04       6.344e-01       2.471e-01       1.047e-01       1.424e-01       0.000e+00       0.000e+00       0.000e+00       1.424e-01       3.501e+02
     7488       1.779e-02       1.778e-05       1.839e+04       6.252e-01       2.471e-01       9.896e-02       1.482e-01       0.000e+00       0.000e+00       0.000e+00       1.482e-01       3.643e+02
     7552       1.896e-02       1.895e-05       1.884e+04       6.161e-01       2.471e-01       9.315e-02       1.540e-01       0.000e+00       0.000e+00       0.000e+00       1.540e-01       3.785e+02
     7616       2.022e-02       2.021e-05       1.927e+04       6.073e-01       2.471e-01       8.734e-02       1.598e-01       0.000e+00       0.000e+00       0.000e+00       1.598e-01       3.928e+02
     7680       2.155e-02       2.154e-05       1.968e+04       5.988e-01       2.471e-01       8.153e-02       1.656e-01       0.000e+00       0.000e+00       0.000e+00       1.656e-01       4.070e+02
     7744       2.298e-02       2.296e-05       2.009e+04       5.905e-01       2.471e-01       7.577e-02       1.714e-01       0.000e+00       0.000e+00       0.000e+00       1.714e-01       4.211e+02
     7808       2.450e-02       2.448e-05       2.047e+04       5.826e-01       2.471e-01       7.008e-02       1.771e-01       0.000e+00       0.000e+00       0.000e+00       1.771e-01       4.351e+02
     7872       2.612e-02       2.610e-05       2.084e+04       5.750e-01       2.471e-01       6.448e-02       1.827e-01       0.000e+00       0.000e+00       0.000e+00       1.827e-01       4.488e+02
     7936       2.784e-02       2.782e-05       2.120e+04       5.678e-01       2.471e-01       5.900e-02       1.881e-01       0.000e+00       0.000e+00       0.000e+00       1.881e-01       4.622e+02
     8000       2.968e-02       2.966e-05       2.153e+04       5.609e-01       2.471e-01       5.368e-02       1.935e-01       0.000e+00       0.000e+00       0.000e+00       1.935e-01       4.753e+02
     8064       3.164e-02       3.162e-05       2.185e+04       5.544e-01       2.471e-01       4.853e-02       1.986e-01       0.000e+00       0.000e+00       0.000e+00       1.986e-01       4.879e+02
     8128       3.373e-02       3.371e-05       2.215e+04       5.483e-01       2.471e-01       4.358e-02       2.036e-01       0.000e+00       0.000e+00       0.000e+00       2.036e-01       5.001e+02
     8192       3.596e-02       3.594e-05       2.242e+04       5.427e-01       2.471e-01       3.886e-02       2.083e-01       0.000e+00       0.000e+00       0.000e+00       2.083e-01       5.116e+02
     8256       3.834e-02       3.831e-05       2.268e+04       5.374e-01       2.471e-01       3.439e-02       2.127e-01       0.000e+00       0.000e+00       0.000e+00       2.127e-01       5.226e+02
     8320       4.087e-02       4.084e-05       2.292e+04       5.325e-01       2.471e-01       3.019e-02       2.169e-01       0.000e+00       0.000e+00       0.000e+00       2.169e-01       5.329e+02
     8384       4.357e-02       4.354e-05       2.314e+04       5.281e-01       2.471e-01       2.627e-02       2.209e-01       0.000e+00       0.000e+00       0.000e+00       2.209e-01       5.425e+02
     8448       4.645e-02       4.641e-05       2.333e+04       5.240e-01       2.471e-01       2.266e-02       2.245e-01       0.000e+00       0.000e+00       0.000e+00       2.245e-01       5.514e+02
     8512       4.952e-02       4.948e-05       2.351e+04       5.204e-01       2.471e-01       1.935e-02       2.278e-01       0.000e+00       0.000e+00       0.000e+00       2.278e-01       5.595e+02
     8576       5.279e-02       5.275e-05       2.367e+04       5.171e-01       2.471e-01       1.635e-02       2.308e-01       0.000e+00       0.000e+00       0.000e+00       2.308e-01       5.668e+02
