9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99992e-01, 9.99991e-01, 9.99990e-01, 9.99989e-01, 9.99987e-01, 9.99984e-01, 9.99980e-01, 9.99975e-01, 9.99972e-01, 9.99971e-01, 9.99973e-01, 9.99977e-01, 9.99982e-01, 9.99989e-01, 9.99996e-01, 9.99999e-01, 9.99999e-01, 9.99997e-01, 9.99994e-01, 9.99993e-01, 9.99991e-01, 9.99988e-01, 9.99985e-01, 9.99982e-01, 9.99977e-01, 9.99969e-01, 9.99953e-01, 9.99932e-01, 9.99908e-01, 9.99893e-01, 9.99892e-01, 9.99897e-01, 9.99907e-01, 9.99920e-01, 9.99929e-01, 9.99925e-01, 9.99903e-01, 9.99853e-01, 9.99776e-01, 9.99694e-01, 9.99618e-01, 9.99551e-01, 9.99481e-01, 9.99393e-01, 9.99281e-01, 9.99164e-01, 9.99090e-01, 9.99068e-01, 9.99091e-01, 9.99141e-01, 9.99206e-01, 9.99268e-01, 9.99316e-01, 9.99350e-01, 9.99371e-01, 9.99368e-01, 9.99338e-01, 9.99289e-01, 9.99231e-01, 9.99171e-01, 9.99119e-01, 9.99090e-01, 9.99101e-01, 9.99152e-01, 9.99224e-01, 9.99314e-01, 9.99421e-01, 9.99536e-01, 9.99647e-01, 9.99746e-01, 9.99827e-01, 9.99886e-01, 9.99925e-01, 9.99951e-01, 9.99966e-01, 9.99975e-01, 9.99981e-01, 9.99985e-01, 9.99988e-01, 9.99991e-01, 9.99993e-01, 9.99994e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01
9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99992e-01, 9.99991e-01, 9.99990e-01, 9.99989e-01, 9.99987e-01, 9.99984e-01, 9.99980e-01, 9.99974e-01, 9.99967e-01, 9.99961e-01, 9.99958e-01, 9.99958e-01, 9.99961e-01, 9.99965e-01, 9.99971e-01, 9.99978e-01, 9.99987e-01, 9.99997e-01, 9.99999e-01, 9.99997e-01, 9.99995e-01, 9.99994e-01, 9.99992e-01, 9.99989e-01, 9.99985e-01, 9.99980e-01, 9.99974e-01, 9.99964e-01, 9.99947e-01, 9.99921e-01, 9.99887e-01, 9.99856e-01, 9.99839e-01, 9.99837e-01, 9.99847e-01, 9.99868e-01, 9.99884e-01, 9.99878e-01, 9.99844e-01, 9.99763e-01, 9.99648e-01, 9.99541e-01, 9.99448e-01, 9.99359e-01, 9.99260e-01, 9.99129e-01, 9.98951e-01, 9.98743e-01, 9.98562e-01, 9.98446e-01, 9.98424e-01, 9.98505e-01, 9.98663e-01, 9.98842e-01, 9.98995e-01, 9.99106e-01, 9.99167e-01, 9.99173e-01, 9.99130e-01, 9.99058e-01, 9.98976e-01, 9.98898e-01, 9.98839e-01, 9.98827e-01, 9.98874e-01, 9.98959e-01, 9.99068e-01, 9.99200e-01, 9.99344e-01, 9.99486e-01, 9.99621e-01, 9.99739e-01, 9.99829e-01, 9.99891e-01, 9.99931e-01, 9.99955e-01, 9.99968e-01, 9.99976e-01, 9.99980e-01, 9.99984e-01, 9.99987e-01, 9.99990e-01, 9.99992e-01, 9.99994e-01, 9.99995e-01, 9.99996e-01, 9.99997e-01
9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99992e-01, 9.99991e-01, 9.99990e-01, 9.99989e-01, 9.99987e-01, 9.99985e-01, 9.99981e-01, 9.99975e-01, 9.99967e-01, 9.99956e-01, 9.99947e-01, 9.99940e-01, 9.99937e-01, 9.99938e-01, 9.99942e-01, 9.99948e-01, 9.99955e-01, 9.99960e-01, 9.99969e-01, 9.99988e-01, 9.99997e-01, 9.99998e-01, 9.99996e-01, 9.99994e-01, 9.99993e-01, 9.99991e-01, 9.99985e-01, 9.99978e-01, 9.99971e-01, 9.99959e-01, 9.99940e-01, 9.99908e-01, 9.99862e-01, 9.99807e-01, 9.99758e-01, 9.99726e-01, 9.99720e-01, 9.99740e-01, 9.99761e-01, 9.99750e-01, 9.99705e-01, 9.99594e-01, 9.99449e-01, 9.99322e-01, 9.99209e-01, 9.99089e-01, 9.98948e-01, 9.98748e-01, 9.98461e-01, 9.98102e-01, 9.97739e-01, 9.97455e-01, 9.97328e-01, 9.97436e-01, 9.97747e-01, 9.98129e-01, 9.98478e-01, 9.98723e-01, 9.98855e-01, 9.98882e-01, 9.98826e-01, 9.98724e-01, 9.98614e-01, 9.98523e-01, 9.98474e-01, 9.98497e-01, 9.98588e-01, 9.98728e-01, 9.98905e-01, 9.99096e-01, 9.99282e-01, 9.99457e-01, 9.99616e-01, 9.99744e-01, 9.99838e-01, 9.99900e-01, 9.99937e-01, 9.99958e-01, 9.99969e-01, 9.99975e-01, 9.99979e-01, 9.99982e-01, 9.99986e-01, 9.99988e-01, 9.99991e-01, 9.99993e-01, 9.99994e-01, 9.99996e-01, 9.99997e-01
9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99995e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99991e-01, 9.99990e-01, 9.99988e-01, 9.99986e-01, 9.99984e-01, 9.99980e-01, 9.99973e-01, 9.99962e-01, 9.99947e-01, 9.99931e-01, 9.99918e-01, 9.99910e-01, 9.99907e-01, 9.99908e-01, 9.99913e-01, 9.99923e-01, 9.99932e-01, 9.99934e-01, 9.99936e-01, 9.99959e-01, 9.99989e-01, 9.99997e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99992e-01, 9.99986e-01, 9.99978e-01, 9.99968e-01, 9.99953e-01, 9.99930e-01, 9.99892e-01, 9.99829e-01, 9.99741e-01, 9.99633e-01, 9.99527e-01, 9.99463e-01, 9.99448e-01, 9.99459e-01, 9.99449e-01, 9.99414e-01, 9.99293e-01, 9.99148e-01, 9.99014e-01, 9.98881e-01, 9.98726e-01, 9.98522e-01, 9.98212e-01, 9.97755e-01, 9.97166e-01, 9.96539e-01, 9.96010e-01, 9.95715e-01, 9.95800e-01, 9.96281e-01, 9.96970e-01, 9.97620e-01, 9.98086e-01, 9.98342e-01, 9.98418e-01, 9.98357e-01, 9.98226e-01, 9.98100e-01, 9.98019e-01, 9.98001e-01, 9.98064e-01, 9.98224e-01, 9.98469e-01, 9.98744e-01, 9.99007e-01, 9.99245e-01, 9.99457e-01, 9.99627e-01, 9.99758e-01, 9.99851e-01, 9.99909e-01, 9.99942e-01, 9.99960e-01, 9.99968e-01, 9.99972e-01, 9.99975e-01, 9.99979e-01, 9.99982e-01, 9.99986e-01, 9.99988e-01, 9.99991e-01, 9.99993e-01, 9.99995e-01, 9.99996e-01
9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99994e-01, 9.99995e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99992e-01, 9.99990e-01, 9.99989e-01, 9.99987e-01, 9.99984e-01, 9.99979e-01, 9.99972e-01, 9.99960e-01, 9.99944e-01, 9.99923e-01, 9.99898e-01, 9.99879e-01, 9.99867e-01, 9.99861e-01, 9.99862e-01, 9.99871e-01, 9.99885e-01, 9.99898e-01, 9.99897e-01, 9.99878e-01, 9.99883e-01, 9.99958e-01, 9.99992e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99989e-01, 9.99978e-01, 9.99965e-01, 9.99947e-01, 9.99919e-01, 9.99872e-01, 9.99789e-01, 9.99651e-01, 9.99446e-01, 9.99183e-01, 9.98950e-01, 9.98858e-01, 9.98858e-01, 9.98876e-01, 9.98877e-01, 9.98796e-01, 9.98692e-01, 9.98582e-01, 9.98437e-01, 9.98236e-01, 9.97941e-01, 9.97465e-01, 9.96750e-01, 9.95822e-01, 9.94842e-01, 9.94011e-01, 9.93499e-01, 9.93508e-01, 9.94153e-01, 9.95211e-01, 9.96253e-01, 9.97012e-01, 9.97466e-01, 9.97634e-01, 9.97600e-01, 9.97480e-01, 9.97380e-01, 9.97342e-01, 9.97361e-01, 9.97493e-01, 9.97794e-01, 9.98197e-01, 9.98596e-01, 9.98947e-01, 9.99246e-01, 9.99478e-01, 9.99653e-01, 9.99782e-01, 9.99867e-01, 9.99917e-01, 9.99944e-01, 9.99957e-01, 9.99964e-01, 9.99967e-01, 9.99970e-01, 9.99974e-01, 9.99978e-01, 9.99982e-01, 9.99985e-01, 9.99988e-01, 9.99991e-01, 9.99994e-01, 9.99996e-01
1.00000e+00, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99994e-01, 9.99994e-01, 9.99994e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99992e-01, 9.99991e-01, 9.99989e-01, 9.99987e-01, 9.99984e-01, 9.99980e-01, 9.99972e-01, 9.99961e-01, 9.99943e-01, 9.99921e-01, 9.99894e-01, 9.99862e-01, 9.99832e-01, 9.99808e-01, 9.99794e-01, 9.99795e-01, 9.99809e-01, 9.99832e-01, 9.99847e-01, 9.99837e-01, 9.99776e-01, 9.99718e-01, 9.99841e-01, 9.99966e-01, 9.99993e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99991e-01, 9.99980e-01, 9.99963e-01, 9.99941e-01, 9.99907e-01, 9.99849e-01, 9.99745e-01, 9.99543e-01, 9.99195e-01, 9.98666e-01, 9.98103e-01, 9.97838e-01, 9.97793e-01, 9.97860e-01, 9.97958e-01, 9.98016e-01, 9.98017e-01, 9.97951e-01, 9.97803e-01, 9.97552e-01, 9.97132e-01, 9.96412e-01, 9.95294e-01, 9.93839e-01, 9.92343e-01, 9.91101e-01, 9.90332e-01, 9.90325e-01, 9.91227e-01, 9.92701e-01, 9.94146e-01, 9.95253e-01, 9.95953e-01, 9.96306e-01, 9.96387e-01, 9.96365e-01, 9.96344e-01, 9.96373e-01, 9.96479e-01, 9.96793e-01, 9.97324e-01, 9.97928e-01, 9.98477e-01, 9.98929e-01, 9.99268e-01, 9.99515e-01, 9.99691e-01, 9.99809e-01, 9.99879e-01, 9.99919e-01, 9.99940e-01, 9.99950e-01, 9.99955e-01, 9.99959e-01, 9.99962e-01, 9.99967e-01, 9.99972e-01, 9.99976e-01, 9.99980e-01, 9.99984e-01, 9.99988e-01, 9.99991e-01, 9.99994e-01
1.00000e+00, 9.99999e-01, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99994e-01, 9.99994e-01, 9.99994e-01, 9.99994e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99993e-01, 9.99992e-01, 9.99991e-01, 9.99989e-01, 9.99988e-01, 9.99985e-01, 9.99981e-01, 9.99973e-01, 9.99963e-01, 9.99947e-01, 9.99925e-01, 9.99895e-01, 9.99858e-01, 9.99817e-01, 9.99775e-01, 9.99735e-01, 9.99708e-01, 9.99703e-01, 9.99725e-01, 9.99754e-01, 9.99765e-01, 9.99726e-01, 9.99587e-01, 9.99424e-01, 9.99514e-01, 9.99834e-01, 9.99965e-01, 9.99993e-01, 9.99997e-01, 9.99997e-01, 9.99995e-01, 9.99984e-01, 9.99963e-01, 9.99935e-01, 9.99894e-01, 9.99825e-01, 9.99699e-01, 9.99433e-01, 9.98901e-01, 9.98017e-01, 9.97007e-01, 9.96472e-01, 9.96297e-01, 9.96384e-01, 9.96611e-01, 9.96852e-01, 9.96989e-01, 9.96993e-01, 9.96868e-01, 9.96566e-01, 9.95981e-01, 9.94912e-01, 9.93183e-01, 9.90908e-01, 9.88597e-01, 9.86769e-01, 9.85729e-01, 9.85805e-01, 9.87077e-01, 9.88995e-01, 9.90895e-01, 9.92423e-01, 9.93469e-01, 9.94141e-01, 9.94498e-01, 9.94674e-01, 9.94799e-01, 9.94977e-01, 9.95363e-01, 9.96027e-01, 9.96870e-01, 9.97700e-01, 9.98408e-01, 9.98930e-01, 9.99303e-01, 9.99562e-01, 9.99728e-01, 9.99825e-01, 9.99880e-01, 9.99912e-01, 9.99928e-01, 9.99937e-01, 9.99942e-01, 9.99946e-01, 9.99951e-01, 9.99957e-01, 9.99963e-01, 9.99969e-01, 9.99974e-01, 9.99979e-01, 9.99984e-01, 9.99989e-01, 9.99992e-01
1.00000e+00, 1.00000e+00, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99994e-01, 9.99994e-01, 9.99994e-01, 9.99994e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99994e-01, 9.99995e-01, 9.99995e-01, 9.99995e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99991e-01, 9.99989e-01, 9.99987e-01, 9.99985e-01, 9.99981e-01, 9.99974e-01, 9.99964e-01, 9.99950e-01, 9.99931e-01, 9.99906e-01, 9.99867e-01, 9.99813e-01, 9.99753e-01, 9.99696e-01, 9.99646e-01, 9.99608e-01, 9.99594e-01, 9.99611e-01, 9.99637e-01, 9.99617e-01, 9.99503e-01, 9.99233e-01, 9.98963e-01, 9.98912e-01, 9.99282e-01, 9.99769e-01, 9.99961e-01, 9.99996e-01, 9.99998e-01, 9.99997e-01, 9.99990e-01, 9.99966e-01, 9.99931e-01, 9.99880e-01, 9.99796e-01, 9.99643e-01, 9.99319e-01, 9.98583e-01, 9.97244e-01, 9.95713e-01, 9.94861e-01, 9.94430e-01, 9.94387e-01, 9.94620e-01, 9.95000e-01, 9.95314e-01, 9.95462e-01, 9.95424e-01, 9.95101e-01, 9.94326e-01, 9.92801e-01, 9.90217e-01, 9.86733e-01, 9.83226e-01, 9.80667e-01, 9.79412e-01, 9.79655e-01, 9.81240e-01, 9.83538e-01, 9.85902e-01, 9.87986e-01, 9.89609e-01, 9.90791e-01, 9.91620e-01, 9.92130e-01, 9.92521e-01, 9.93187e-01, 9.94169e-01, 9.95336e-01, 9.96519e-01, 9.97581e-01, 9.98381e-01, 9.98945e-01, 9.99336e-01, 9.99592e-01, 9.99735e-01, 9.99817e-01, 9.99865e-01, 9.99892e-01, 9.99908e-01, 9.99917e-01, 9.99924e-01, 9.99929e-01, 9.99937e-01, 9.99945e-01, 9.99953e-01, 9.99960e-01, 9.99967e-01, 9.99973e-01, 9.99979e-01, 9.99985e-01, 9.99990e-01
1.00000e+00, 1.00000e+00, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99994e-01, 9.99993e-01, 9.99993e-01, 9.99993e-01, 9.99994e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99994e-01, 9.99994e-01, 9.99995e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99991e-01, 9.99988e-01, 9.99985e-01, 9.99981e-01, 9.99974e-01, 9.99964e-01, 9.99951e-01, 9.99933e-01, 9.99910e-01, 9.99878e-01, 9.99829e-01, 9.99758e-01, 9.99672e-01, 9.99595e-01, 9.99534e-01, 9.99491e-01, 9.99465e-01, 9.99453e-01, 9.99438e-01, 9.99345e-01, 9.99073e-01, 9.98616e-01, 9.98255e-01, 9.98076e-01, 9.98032e-01, 9.98779e-01, 9.99688e-01, 9.99970e-01, 9.99998e-01, 9.99999e-01, 9.99996e-01, 9.99975e-01, 9.99931e-01, 9.99869e-01, 9.99763e-01, 9.99568e-01, 9.99167e-01, 9.98201e-01, 9.96290e-01, 9.94054e-01, 9.92669e-01, 9.91719e-01, 9.91251e-01, 9.91300e-01, 9.91798e-01, 9.92385e-01, 9.92830e-01, 9.93036e-01, 9.92827e-01, 9.91923e-01, 9.89888e-01, 9.86283e-01, 9.81423e-01, 9.76691e-01, 9.73414e-01, 9.71932e-01, 9.72184e-01, 9.73784e-01, 9.76064e-01, 9.78682e-01, 9.81403e-01, 9.83799e-01, 9.85775e-01, 9.87343e-01, 9.88420e-01, 9.89660e-01, 9.91344e-01, 9.93166e-01, 9.94879e-01, 9.96415e-01, 9.97579e-01, 9.98393e-01, 9.98952e-01, 9.99338e-01, 9.99573e-01, 9.99702e-01, 9.99779e-01, 9.99826e-01, 9.99855e-01, 9.99873e-01, 9.99886e-01, 9.99897e-01, 9.99908e-01, 9.99919e-01, 9.99931e-01, 9.99942e-01, 9.99951e-01, 9.99959e-01, 9.99967e-01, 9.99974e-01, 9.99982e-01, 9.99988e-01
1.00000e+00, 1.00000e+00, 9.99999e-01, 9.99999e-01, 9.99998e-01, 9.99998e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99993e-01, 9.99993e-01, 9.99993e-01, 9.99994e-01, 9.99995e-01, 9.99996e-01, 9.99996e-01, 9.99997e-01, 9.99997e-01, 9.99996e-01, 9.99996e-01, 9.99995e-01, 9.99994e-01, 9.99993e-01, 9.99992e-01, 9.99993e-01, 9.99993e-01, 9.99994e-01, 9.99994e-01, 9.99994e-01, 9.99991e-01, 9.99988e-01, 9.99982e-01, 9.99974e-01, 9.99964e-01, 9.99951e-01, 9.99935e-01, 9.99913e-01, 9.99880e-01, 9.99835e-01, 9.99771e-01, 9.99685e-01, 9.99582e-01, 9.99483e-01, 9.99402e-01, 9.99344e-01, 9.99291e-01, 9.99220e-01, 9.99081e-01, 9.98825e-01, 9.98310e-01, 9.97667e-01, 9.97238e-01, 9.96859e-01, 9.96375e-01, 9.96444e-01, 9.98183e-01, 9.99682e-01, 9.99987e-01, 9.99999e-01, 9.99999e-01, 9.99987e-01, 9.99942e-01, 9.99864e-01, 9.99730e-01, 9.99480e-01, 9.98946e-01, 9.97700e-01, 9.94954e-01, 9.91589e-01, 9.89138e-01, 9.87170e-01, 9.85667e-01, 9.85157e-01, 9.85809e-01, 9.86940e-01, 9.88034e-01, 9.88909e-01, 9.89180e-01, 9.88385e-01, 9.85954e-01, 9.81459e-01, 9.75586e-01, 9.70189e-01, 9.66592e-01, 9.64811e-01, 9.64540e-01, 9.65410e-01, 9.66997e-01, 9.69233e-01, 9.72210e-01, 9.75451e-01, 9.78654e-01, 9.81404e-01, 9.84017e-01, 9.86930e-01, 9.89926e-01, 9.92603e-01, 9.94878e-01, 9.96525e-01, 9.97645e-01, 9.98400e-01, 9.98919e-01, 9.99279e-01, 9.99498e-01, 9.99623e-01, 9.99703e-01, 9.99755e-01, 9.99791e-01, 9.99818e-01, 9.99840e-01, 9.99861e-01, 9.99881e-01, 9.99900e-01, 9.99917e-01, 9.99932e-01, 9.99943e-01, 9.99953e-01, 9.99961e-01, 9.99970e-01, 9.99979e-01, 9.99987e-01
