# extracted from file 'T5_front_zeus.dat'
# Zeus i-front velocities weren't presented in the paper, so I left them out as well.
# Time (Myr)     rI [kpc]       vI [km/s]     
    2.065900e+01   2.753910e+00            nan
    2.174240e+01   2.753910e+00            nan
    2.287760e+01   2.871090e+00            nan
    2.407360e+01   2.871090e+00            nan
    2.532600e+01   2.871090e+00            nan
    2.664780e+01   2.988280e+00            nan
    2.802970e+01   2.988280e+00            nan
    2.949260e+01   3.105470e+00            nan
    3.101840e+01   3.105470e+00            nan
    3.263040e+01   3.222660e+00            nan
    3.431660e+01   3.222660e+00            nan
    3.609360e+01   3.222660e+00            nan
    3.796180e+01   3.339840e+00            nan
    3.992290e+01   3.339840e+00            nan
    4.199710e+01   3.457030e+00            nan
    4.416700e+01   3.457030e+00            nan
    4.645490e+01   3.574220e+00            nan
    4.886690e+01   3.574220e+00            nan
    5.134940e+01   3.691410e+00            nan
    5.381630e+01   3.691410e+00            nan
    5.628970e+01   3.808590e+00            nan
    5.874190e+01   3.808590e+00            nan
    6.119970e+01   3.925780e+00            nan
    6.363330e+01   3.925780e+00            nan
    6.606940e+01   4.042970e+00            nan
    6.848570e+01   4.042970e+00            nan
    7.089420e+01   4.042970e+00            nan
    7.329220e+01   4.160160e+00            nan
    7.567090e+01   4.160160e+00            nan
    7.805720e+01   4.160160e+00            nan
    8.040990e+01   4.277340e+00            nan
    8.277430e+01   4.277340e+00            nan
    8.511000e+01   4.394530e+00            nan
    8.743000e+01   4.394530e+00            nan
    8.975740e+01   4.394530e+00            nan
    9.204830e+01   4.394530e+00            nan
    9.435360e+01   4.511720e+00            nan
    9.663140e+01   4.511720e+00            nan
    9.889400e+01   4.511720e+00            nan
    1.011810e+02   4.628910e+00            nan
    1.034230e+02   4.628910e+00            nan
    1.056680e+02   4.628910e+00            nan
    1.079120e+02   4.746090e+00            nan
    1.101260e+02   4.746090e+00            nan
    1.123580e+02   4.746090e+00            nan
    1.145680e+02   4.863280e+00            nan
    1.167580e+02   4.863280e+00            nan
    1.189840e+02   4.863280e+00            nan
    1.211680e+02   4.863280e+00            nan
    1.233440e+02   4.980470e+00            nan
    1.255530e+02   4.980470e+00            nan
    1.277150e+02   4.980470e+00            nan
    1.298790e+02   5.097660e+00            nan
    1.320660e+02   5.097660e+00            nan
    1.342150e+02   5.097660e+00            nan
    1.363720e+02   5.097660e+00            nan
    1.385460e+02   5.214840e+00            nan
    1.406870e+02   5.214840e+00            nan
    1.428420e+02   5.214840e+00            nan
    1.450060e+02   5.214840e+00            nan
    1.471430e+02   5.332030e+00            nan
    1.492970e+02   5.332030e+00            nan
    1.514560e+02   5.332030e+00            nan
    1.535910e+02   5.332030e+00            nan
    1.557440e+02   5.449220e+00            nan
    1.579050e+02   5.449220e+00            nan
    1.600410e+02   5.449220e+00            nan
    1.621990e+02   5.449220e+00            nan
    1.643630e+02   5.566410e+00            nan
    1.665040e+02   5.566410e+00            nan
    1.686680e+02   5.566410e+00            nan
    1.708380e+02   5.566410e+00            nan
    1.729860e+02   5.683590e+00            nan
    1.751590e+02   5.683590e+00            nan
    1.773360e+02   5.683590e+00            nan
    1.794940e+02   5.683590e+00            nan
    1.816560e+02   5.800780e+00            nan
    1.838420e+02   5.800780e+00            nan
