# extracted from file 'T6_front_zeus.dat'
# no velocities were available, so I zero padded the data.
# Time (Myr)     rI [kpc]       vI [km/s]     
    4.674920e-02   5.937020e-02   0.000000e+00
    4.700750e-02   5.937020e-02   0.000000e+00
    4.725710e-02   5.937020e-02   0.000000e+00
    4.749860e-02   5.937020e-02   0.000000e+00
    4.773270e-02   5.937020e-02   0.000000e+00
    4.796040e-02   5.937020e-02   0.000000e+00
    4.818330e-02   5.937020e-02   0.000000e+00
    4.840330e-02   5.937020e-02   0.000000e+00
    4.862310e-02   5.937020e-02   0.000000e+00
    4.884710e-02   5.937020e-02   0.000000e+00
    4.908240e-02   5.937020e-02   0.000000e+00
    4.934350e-02   5.937020e-02   0.000000e+00
    4.967040e-02   5.937020e-02   0.000000e+00
    5.023820e-02   5.937020e-02   0.000000e+00
    5.149240e-02   5.937020e-02   0.000000e+00
    5.267710e-02   5.937020e-02   0.000000e+00
    5.380260e-02   5.937020e-02   0.000000e+00
    5.487710e-02   5.937020e-02   0.000000e+00
    5.590790e-02   5.937020e-02   0.000000e+00
    5.690050e-02   5.937020e-02   0.000000e+00
    5.786000e-02   5.937020e-02   0.000000e+00
    5.879060e-02   5.937020e-02   0.000000e+00
    5.969570e-02   5.937020e-02   0.000000e+00
    6.057820e-02   6.561970e-02   0.000000e+00
    6.144060e-02   6.561970e-02   0.000000e+00
    6.228400e-02   6.561970e-02   0.000000e+00
    6.311020e-02   6.561970e-02   0.000000e+00
    6.392090e-02   6.561970e-02   0.000000e+00
    6.471760e-02   6.561970e-02   0.000000e+00
    6.550150e-02   6.561970e-02   0.000000e+00
    6.627360e-02   6.561970e-02   0.000000e+00
    6.703480e-02   6.561970e-02   0.000000e+00
    6.778600e-02   6.561970e-02   0.000000e+00
    6.852780e-02   6.561970e-02   0.000000e+00
    6.926080e-02   6.561970e-02   0.000000e+00
    6.998560e-02   6.561970e-02   0.000000e+00
    7.070250e-02   6.561970e-02   0.000000e+00
    7.141190e-02   6.561970e-02   0.000000e+00
    7.211420e-02   6.561970e-02   0.000000e+00
    7.280970e-02   6.561970e-02   0.000000e+00
    7.349850e-02   6.561970e-02   0.000000e+00
    7.418110e-02   6.561970e-02   0.000000e+00
    7.485730e-02   6.561970e-02   0.000000e+00
    7.552740e-02   6.561970e-02   0.000000e+00
    7.619150e-02   6.561970e-02   0.000000e+00
    7.684960e-02   6.561970e-02   0.000000e+00
    7.750190e-02   6.561970e-02   0.000000e+00
    7.814890e-02   6.561970e-02   0.000000e+00
    7.879100e-02   6.561970e-02   0.000000e+00
    7.942880e-02   6.561970e-02   0.000000e+00
    8.006350e-02   6.561970e-02   0.000000e+00
    8.069750e-02   6.561970e-02   0.000000e+00
    8.133560e-02   6.561970e-02   0.000000e+00
    8.199050e-02   6.561970e-02   0.000000e+00
    8.269600e-02   6.561970e-02   0.000000e+00
    8.355850e-02   6.561970e-02   0.000000e+00
    8.512670e-02   6.561970e-02   0.000000e+00
    8.741410e-02   6.561970e-02   0.000000e+00
    8.968020e-02   6.561970e-02   0.000000e+00
    9.192080e-02   6.561970e-02   0.000000e+00
    9.413360e-02   6.561970e-02   0.000000e+00
    9.632010e-02   6.561970e-02   0.000000e+00
    9.848310e-02   6.561970e-02   0.000000e+00
    1.006270e-01   6.561970e-02   0.000000e+00
    1.027550e-01   6.561970e-02   0.000000e+00
    1.048720e-01   6.561970e-02   0.000000e+00
    1.069840e-01   6.561970e-02   0.000000e+00
    1.090960e-01   6.561970e-02   0.000000e+00
    1.112100e-01   6.561970e-02   0.000000e+00
    1.126040e-01   6.561970e-02   0.000000e+00
    1.135480e-01   6.561970e-02   0.000000e+00
    1.156870e-01   6.561970e-02   0.000000e+00
    1.172950e-01   7.186920e-02   0.000000e+00
    1.184800e-01   7.186920e-02   0.000000e+00
    1.195750e-01   7.186920e-02   0.000000e+00
    1.217770e-01   7.186920e-02   0.000000e+00
    1.228780e-01   7.186920e-02   0.000000e+00
    1.251270e-01   7.186920e-02   0.000000e+00
    1.263290e-01   7.186920e-02   0.000000e+00
    1.286410e-01   7.186920e-02   0.000000e+00
    1.296600e-01   7.186920e-02   0.000000e+00
    1.320430e-01   7.186920e-02   0.000000e+00
    1.344800e-01   7.186920e-02   0.000000e+00
    1.355680e-01   7.186920e-02   0.000000e+00
    1.369940e-01   7.186920e-02   0.000000e+00
    1.388950e-01   7.186920e-02   0.000000e+00
    1.400270e-01   7.186920e-02   0.000000e+00
    1.427060e-01   7.186920e-02   0.000000e+00
    1.445230e-01   7.186920e-02   0.000000e+00
    1.458860e-01   7.186920e-02   0.000000e+00
    1.472720e-01   7.186920e-02   0.000000e+00
    1.496680e-01   7.186920e-02   0.000000e+00
    1.508200e-01   7.186920e-02   0.000000e+00
    1.539190e-01   7.186920e-02   0.000000e+00
    1.561980e-01   7.186920e-02   0.000000e+00
    1.573690e-01   7.186920e-02   0.000000e+00
    1.590330e-01   7.186920e-02   0.000000e+00
    1.607780e-01   7.186920e-02   0.000000e+00
    1.621520e-01   7.186920e-02   0.000000e+00
    1.652290e-01   7.186920e-02   0.000000e+00
    1.664150e-01   7.186920e-02   0.000000e+00
    1.703290e-01   7.186920e-02   0.000000e+00
    1.729940e-01   7.186920e-02   0.000000e+00
    1.740800e-01   7.186920e-02   0.000000e+00
    1.760400e-01   7.186920e-02   0.000000e+00
    1.775360e-01   7.186920e-02   0.000000e+00
    1.791280e-01   7.186920e-02   0.000000e+00
    1.813110e-01   7.186920e-02   0.000000e+00
    1.826880e-01   7.186920e-02   0.000000e+00
    1.865490e-01   7.186920e-02   0.000000e+00
    1.877670e-01   7.186920e-02   0.000000e+00
    1.963180e-01   7.186920e-02   0.000000e+00
    1.981980e-01   7.186920e-02   0.000000e+00
    1.997040e-01   7.186920e-02   0.000000e+00
    2.025220e-01   7.186920e-02   0.000000e+00
    2.038590e-01   7.186920e-02   0.000000e+00
    2.093060e-01   7.186920e-02   0.000000e+00
    2.105100e-01   7.186920e-02   0.000000e+00
    2.207760e-01   7.186920e-02   0.000000e+00
    2.318360e-01   7.186920e-02   0.000000e+00
    2.343290e-01   7.186920e-02   0.000000e+00
    2.355850e-01   7.186920e-02   0.000000e+00
    2.375640e-01   7.186920e-02   0.000000e+00
    2.392020e-01   7.186920e-02   0.000000e+00
    2.408710e-01   7.186920e-02   0.000000e+00
    2.431790e-01   7.186920e-02   0.000000e+00
    2.446420e-01   7.186920e-02   0.000000e+00
    2.482720e-01   7.186920e-02   0.000000e+00
    2.495830e-01   7.186920e-02   0.000000e+00
    2.576050e-01   7.186920e-02   0.000000e+00
    2.588050e-01   7.186920e-02   0.000000e+00
    2.727710e-01   7.186920e-02   0.000000e+00
    2.779530e-01   7.186920e-02   0.000000e+00
    2.792120e-01   7.186920e-02   0.000000e+00
    2.947060e-01   7.186920e-02   0.000000e+00
    2.961900e-01   7.186920e-02   0.000000e+00
    3.001000e-01   7.186920e-02   0.000000e+00
    3.014200e-01   7.186920e-02   0.000000e+00
    3.111950e-01   7.186920e-02   0.000000e+00
    3.123950e-01   7.186920e-02   0.000000e+00
    3.302810e-01   7.186920e-02   0.000000e+00
    3.313690e-01   7.186920e-02   0.000000e+00
    3.338480e-01   7.186920e-02   0.000000e+00
    3.352690e-01   7.186920e-02   0.000000e+00
    3.372350e-01   7.186920e-02   0.000000e+00
    3.391830e-01   7.186920e-02   0.000000e+00
    3.408380e-01   7.186920e-02   0.000000e+00
    3.437970e-01   7.186920e-02   0.000000e+00
    3.452520e-01   7.186920e-02   0.000000e+00
    3.508440e-01   7.186920e-02   0.000000e+00
    3.521500e-01   7.186920e-02   0.000000e+00
    3.722840e-01   7.186920e-02   0.000000e+00
    3.740880e-01   7.186920e-02   0.000000e+00
    3.767570e-01   7.186920e-02   0.000000e+00
    3.782950e-01   7.186920e-02   0.000000e+00
    3.830910e-01   7.186920e-02   0.000000e+00
    3.844630e-01   7.186920e-02   0.000000e+00
    4.052210e-01   7.186920e-02   0.000000e+00
    4.064740e-01   7.186920e-02   0.000000e+00
    4.167710e-01   7.186920e-02   0.000000e+00
    4.177560e-01   7.186920e-02   0.000000e+00
    4.214130e-01   7.186920e-02   0.000000e+00
    4.227270e-01   7.186920e-02   0.000000e+00
    4.252820e-01   7.186920e-02   0.000000e+00
    4.270970e-01   7.186920e-02   0.000000e+00
    4.291300e-01   7.186920e-02   0.000000e+00
    4.318320e-01   7.186920e-02   0.000000e+00
    4.335740e-01   7.186920e-02   0.000000e+00
    4.383160e-01   7.186920e-02   0.000000e+00
    4.398570e-01   7.186920e-02   0.000000e+00
    4.547080e-01   7.186920e-02   0.000000e+00
    4.561140e-01   7.186920e-02   0.000000e+00
    4.703450e-01   7.186920e-02   0.000000e+00
    4.714620e-01   7.186920e-02   0.000000e+00
    4.755670e-01   7.186920e-02   0.000000e+00
    4.770930e-01   7.186920e-02   0.000000e+00
    4.799100e-01   7.186920e-02   0.000000e+00
    4.821000e-01   7.186920e-02   0.000000e+00
    4.843560e-01   7.186920e-02   0.000000e+00
    4.877020e-01   7.186920e-02   0.000000e+00
    4.896450e-01   7.186920e-02   0.000000e+00
    4.960800e-01   7.186920e-02   0.000000e+00
    4.978100e-01   7.186920e-02   0.000000e+00
    5.174690e-01   7.186920e-02   0.000000e+00
    5.191970e-01   7.186920e-02   0.000000e+00
    5.377270e-01   7.186920e-02   0.000000e+00
    5.387700e-01   7.186920e-02   0.000000e+00
    5.439430e-01   7.186920e-02   0.000000e+00
    5.452230e-01   7.186920e-02   0.000000e+00
    5.484440e-01   7.186920e-02   0.000000e+00
    5.501230e-01   7.186920e-02   0.000000e+00
    5.525430e-01   7.186920e-02   0.000000e+00
    5.549500e-01   7.186920e-02   0.000000e+00
    5.569120e-01   7.186920e-02   0.000000e+00
    5.607340e-01   7.186920e-02   0.000000e+00
    5.624040e-01   7.186920e-02   0.000000e+00
    5.715160e-01   7.186920e-02   0.000000e+00
    5.729710e-01   7.186920e-02   0.000000e+00
    5.959990e-01   7.186920e-02   0.000000e+00
    5.977340e-01   7.186920e-02   0.000000e+00
    5.997650e-01   7.186920e-02   0.000000e+00
    6.022510e-01   7.186920e-02   0.000000e+00
    6.039590e-01   7.186920e-02   0.000000e+00
    6.082070e-01   7.186920e-02   0.000000e+00
    6.096840e-01   7.811870e-02   0.000000e+00
    6.213710e-01   7.811870e-02   0.000000e+00
    6.226810e-01   7.811870e-02   0.000000e+00
    6.381370e-01   7.811870e-02   0.000000e+00
    6.389410e-01   7.811870e-02   0.000000e+00
    6.432310e-01   7.811870e-02   0.000000e+00
    6.442210e-01   7.811870e-02   0.000000e+00
    6.470230e-01   7.811870e-02   0.000000e+00
    6.482920e-01   7.811870e-02   0.000000e+00
    6.504440e-01   7.811870e-02   0.000000e+00
    6.521210e-01   7.811870e-02   0.000000e+00
    6.539020e-01   7.811870e-02   0.000000e+00
    6.563130e-01   7.811870e-02   0.000000e+00
    6.578580e-01   7.811870e-02   0.000000e+00
    6.617990e-01   7.811870e-02   0.000000e+00
    6.631750e-01   7.811870e-02   0.000000e+00
    6.731000e-01   7.811870e-02   0.000000e+00
    6.743550e-01   7.811870e-02   0.000000e+00
    7.007200e-01   7.811870e-02   0.000000e+00
    7.014570e-01   7.811870e-02   0.000000e+00
    7.060250e-01   7.811870e-02   0.000000e+00
    7.069280e-01   7.811870e-02   0.000000e+00
    7.097660e-01   7.811870e-02   0.000000e+00
    7.109090e-01   7.811870e-02   0.000000e+00
    7.130580e-01   7.811870e-02   0.000000e+00
    7.145550e-01   7.811870e-02   0.000000e+00
    7.163110e-01   7.811870e-02   0.000000e+00
    7.183980e-01   7.811870e-02   0.000000e+00
    7.199190e-01   7.811870e-02   0.000000e+00
    7.231920e-01   7.811870e-02   0.000000e+00
    7.245380e-01   7.811870e-02   0.000000e+00
    7.313240e-01   7.811870e-02   0.000000e+00
    7.325500e-01   7.811870e-02   0.000000e+00
    7.946290e-01   7.811870e-02   0.000000e+00
    7.963790e-01   7.811870e-02   0.000000e+00
    7.984930e-01   7.811870e-02   0.000000e+00
    7.999620e-01   7.811870e-02   0.000000e+00
    8.037040e-01   7.811870e-02   0.000000e+00
    8.049660e-01   7.811870e-02   0.000000e+00
    8.175690e-01   7.811870e-02   0.000000e+00
    8.186960e-01   7.811870e-02   0.000000e+00
    8.270760e-01   7.811870e-02   0.000000e+00
    8.279050e-01   7.811870e-02   0.000000e+00
    8.311570e-01   7.811870e-02   0.000000e+00
    8.322420e-01   7.811870e-02   0.000000e+00
    8.344820e-01   7.811870e-02   0.000000e+00
    8.359470e-01   7.811870e-02   0.000000e+00
    8.377410e-01   7.811870e-02   0.000000e+00
    8.398590e-01   7.811870e-02   0.000000e+00
    8.413750e-01   7.811870e-02   0.000000e+00
    8.449310e-01   7.811870e-02   0.000000e+00
    8.462690e-01   7.811870e-02   0.000000e+00
    8.557910e-01   7.811870e-02   0.000000e+00
    8.569960e-01   7.811870e-02   0.000000e+00
    8.730680e-01   7.811870e-02   0.000000e+00
    8.739360e-01   7.811870e-02   0.000000e+00
    8.775420e-01   7.811870e-02   0.000000e+00
    8.786970e-01   7.811870e-02   0.000000e+00
    8.811150e-01   7.811870e-02   0.000000e+00
    8.826950e-01   7.811870e-02   0.000000e+00
    8.845950e-01   7.811870e-02   0.000000e+00
    8.869620e-01   7.811870e-02   0.000000e+00
    8.885660e-01   7.811870e-02   0.000000e+00
    8.927160e-01   7.811870e-02   0.000000e+00
    8.941270e-01   7.811870e-02   0.000000e+00
    9.090930e-01   7.811870e-02   0.000000e+00
    9.103760e-01   7.811870e-02   0.000000e+00
    9.210570e-01   7.811870e-02   0.000000e+00
    9.220900e-01   7.811870e-02   0.000000e+00
    9.256010e-01   7.811870e-02   0.000000e+00
    9.270310e-01   7.811870e-02   0.000000e+00
    9.294620e-01   7.811870e-02   0.000000e+00
    9.315830e-01   7.811870e-02   0.000000e+00
    9.335310e-01   7.811870e-02   0.000000e+00
    9.370280e-01   7.811870e-02   0.000000e+00
    9.387050e-01   7.811870e-02   0.000000e+00
    9.475180e-01   7.811870e-02   0.000000e+00
    9.490200e-01   7.811870e-02   0.000000e+00
    9.771090e-01   7.811870e-02   0.000000e+00
    9.784070e-01   7.811870e-02   0.000000e+00
    9.820060e-01   7.811870e-02   0.000000e+00
    9.840020e-01   7.811870e-02   0.000000e+00
    9.865620e-01   7.811870e-02   0.000000e+00
    9.899920e-01   7.811870e-02   0.000000e+00
    9.921100e-01   7.811870e-02   0.000000e+00
    1.000080e+00   7.811870e-02   0.000000e+00
    1.001970e+00   7.811870e-02   0.000000e+00
    1.024510e+00   7.811870e-02   0.000000e+00
    1.026400e+00   7.811870e-02   0.000000e+00
    1.048950e+00   7.811870e-02   0.000000e+00
    1.050910e+00   7.811870e-02   0.000000e+00
    1.055540e+00   7.811870e-02   0.000000e+00
    1.058200e+00   7.811870e-02   0.000000e+00
    1.060040e+00   7.811870e-02   0.000000e+00
    1.064800e+00   7.811870e-02   0.000000e+00
    1.066380e+00   7.811870e-02   0.000000e+00
    1.081580e+00   7.811870e-02   0.000000e+00
    1.082990e+00   7.811870e-02   0.000000e+00
    1.103680e+00   7.811870e-02   0.000000e+00
    1.104480e+00   7.811870e-02   0.000000e+00
    1.109470e+00   7.811870e-02   0.000000e+00
    1.110460e+00   7.811870e-02   0.000000e+00
    1.113470e+00   7.811870e-02   0.000000e+00
    1.114730e+00   7.811870e-02   0.000000e+00
    1.117020e+00   8.436820e-02   0.000000e+00
    1.118690e+00   8.436820e-02   0.000000e+00
    1.120560e+00   8.436820e-02   0.000000e+00
    1.122940e+00   8.436820e-02   0.000000e+00
    1.124560e+00   8.436820e-02   0.000000e+00
    1.128420e+00   8.436820e-02   0.000000e+00
    1.129860e+00   8.436820e-02   0.000000e+00
    1.138440e+00   8.436820e-02   0.000000e+00
    1.139750e+00   8.436820e-02   0.000000e+00
    1.170740e+00   8.436820e-02   0.000000e+00
    1.172160e+00   8.436820e-02   0.000000e+00
    1.174120e+00   8.436820e-02   0.000000e+00
    1.176040e+00   8.436820e-02   0.000000e+00
    1.177690e+00   8.436820e-02   0.000000e+00
    1.180600e+00   8.436820e-02   0.000000e+00
    1.182050e+00   8.436820e-02   0.000000e+00
    1.187270e+00   8.436820e-02   0.000000e+00
    1.188570e+00   8.436820e-02   0.000000e+00
    1.213130e+00   8.436820e-02   0.000000e+00
    1.214360e+00   8.436820e-02   0.000000e+00
    1.230540e+00   8.436820e-02   0.000000e+00
    1.231300e+00   8.436820e-02   0.000000e+00
    1.235420e+00   8.436820e-02   0.000000e+00
    1.236380e+00   8.436820e-02   0.000000e+00
    1.239030e+00   8.436820e-02   0.000000e+00
    1.240260e+00   8.436820e-02   0.000000e+00
    1.242310e+00   8.436820e-02   0.000000e+00
    1.243970e+00   8.436820e-02   0.000000e+00
    1.245670e+00   8.436820e-02   0.000000e+00
    1.248060e+00   8.436820e-02   0.000000e+00
    1.249540e+00   8.436820e-02   0.000000e+00
    1.253660e+00   8.436820e-02   0.000000e+00
    1.254980e+00   8.436820e-02   0.000000e+00
    1.266740e+00   8.436820e-02   0.000000e+00
    1.267940e+00   8.436820e-02   0.000000e+00
    1.282910e+00   8.436820e-02   0.000000e+00
    1.283720e+00   8.436820e-02   0.000000e+00
    1.287420e+00   8.436820e-02   0.000000e+00
    1.288470e+00   8.436820e-02   0.000000e+00
    1.290960e+00   8.436820e-02   0.000000e+00
    1.292360e+00   8.436820e-02   0.000000e+00
    1.294300e+00   8.436820e-02   0.000000e+00
    1.296280e+00   8.436820e-02   0.000000e+00
    1.297910e+00   8.436820e-02   0.000000e+00
    1.301040e+00   8.436820e-02   0.000000e+00
    1.302460e+00   8.436820e-02   0.000000e+00
    1.309360e+00   8.436820e-02   0.000000e+00
    1.310630e+00   8.436820e-02   0.000000e+00
    1.351330e+00   8.436820e-02   0.000000e+00
    1.352330e+00   8.436820e-02   0.000000e+00
    1.355280e+00   8.436820e-02   0.000000e+00
    1.356730e+00   8.436820e-02   0.000000e+00
    1.358770e+00   8.436820e-02   0.000000e+00
    1.361130e+00   8.436820e-02   0.000000e+00
    1.362770e+00   8.436820e-02   0.000000e+00
    1.367750e+00   8.436820e-02   0.000000e+00
    1.369160e+00   8.436820e-02   0.000000e+00
    1.428370e+00   8.436820e-02   0.000000e+00
    1.429800e+00   8.436820e-02   0.000000e+00
    1.436270e+00   8.436820e-02   0.000000e+00
    1.437930e+00   8.436820e-02   0.000000e+00
    1.440920e+00   8.436820e-02   0.000000e+00
    1.444030e+00   8.436820e-02   0.000000e+00
    1.446310e+00   8.436820e-02   0.000000e+00
    1.454760e+00   8.436820e-02   0.000000e+00
    1.456770e+00   8.436820e-02   0.000000e+00
    1.482350e+00   8.436820e-02   0.000000e+00
    1.484520e+00   8.436820e-02   0.000000e+00
    1.488840e+00   8.436820e-02   0.000000e+00
    1.492850e+00   8.436820e-02   0.000000e+00
    1.494820e+00   8.436820e-02   0.000000e+00
    1.497250e+00   8.436820e-02   0.000000e+00
    1.500000e+00   8.436820e-02   0.000000e+00
    1.501970e+00   8.436820e-02   0.000000e+00
    1.506690e+00   8.436820e-02   0.000000e+00
    1.508390e+00   8.436820e-02   0.000000e+00
    1.520080e+00   8.436820e-02   0.000000e+00
    1.521610e+00   8.436820e-02   0.000000e+00
    1.572580e+00   8.436820e-02   0.000000e+00
    1.575150e+00   8.436820e-02   0.000000e+00
    1.576810e+00   8.436820e-02   0.000000e+00
    1.578890e+00   8.436820e-02   0.000000e+00
    1.581150e+00   8.436820e-02   0.000000e+00
    1.582910e+00   9.061770e-02   0.000000e+00
    1.586310e+00   9.061770e-02   0.000000e+00
    1.587860e+00   9.061770e-02   0.000000e+00
    1.594280e+00   9.061770e-02   0.000000e+00
    1.595670e+00   9.061770e-02   0.000000e+00
    1.620830e+00   9.061770e-02   0.000000e+00
    1.622150e+00   9.061770e-02   0.000000e+00
    1.658850e+00   9.061770e-02   0.000000e+00
    1.659590e+00   9.061770e-02   0.000000e+00
    1.664470e+00   9.061770e-02   0.000000e+00
    1.665410e+00   9.061770e-02   0.000000e+00
    1.668310e+00   9.061770e-02   0.000000e+00
    1.669520e+00   9.061770e-02   0.000000e+00
    1.671720e+00   9.061770e-02   0.000000e+00
    1.673350e+00   9.061770e-02   0.000000e+00
    1.675160e+00   9.061770e-02   0.000000e+00
    1.677470e+00   9.061770e-02   0.000000e+00
    1.679040e+00   9.061770e-02   0.000000e+00
    1.682940e+00   9.061770e-02   0.000000e+00
    1.684330e+00   9.061770e-02   0.000000e+00
    1.693930e+00   9.061770e-02   0.000000e+00
    1.695190e+00   9.061770e-02   0.000000e+00
    1.714710e+00   9.061770e-02   0.000000e+00
    1.715540e+00   9.061770e-02   0.000000e+00
    1.719330e+00   9.061770e-02   0.000000e+00
    1.720400e+00   9.061770e-02   0.000000e+00
    1.722940e+00   9.061770e-02   0.000000e+00
    1.724350e+00   9.061770e-02   0.000000e+00
    1.726340e+00   9.061770e-02   0.000000e+00
    1.728350e+00   9.061770e-02   0.000000e+00
    1.730020e+00   9.061770e-02   0.000000e+00
    1.733130e+00   9.061770e-02   0.000000e+00
    1.734590e+00   9.061770e-02   0.000000e+00
    1.741550e+00   9.061770e-02   0.000000e+00
    1.742850e+00   9.061770e-02   0.000000e+00
    1.789610e+00   9.061770e-02   0.000000e+00
    1.792770e+00   9.061770e-02   0.000000e+00
    1.794170e+00   9.061770e-02   0.000000e+00
    1.796320e+00   9.061770e-02   0.000000e+00
    1.798500e+00   9.061770e-02   0.000000e+00
    1.800210e+00   9.061770e-02   0.000000e+00
    1.804430e+00   9.061770e-02   0.000000e+00
    1.805880e+00   9.061770e-02   0.000000e+00
    1.846920e+00   9.061770e-02   0.000000e+00
    1.851180e+00   9.061770e-02   0.000000e+00
    1.852810e+00   9.061770e-02   0.000000e+00
    1.855230e+00   9.061770e-02   0.000000e+00
    1.858340e+00   9.061770e-02   0.000000e+00
    1.860210e+00   9.061770e-02   0.000000e+00
    1.871810e+00   9.061770e-02   0.000000e+00
    1.873420e+00   9.061770e-02   0.000000e+00
    1.881610e+00   9.061770e-02   0.000000e+00
    1.883430e+00   9.061770e-02   0.000000e+00
    1.886860e+00   9.061770e-02   0.000000e+00
    1.890230e+00   9.061770e-02   0.000000e+00
    1.892860e+00   9.061770e-02   0.000000e+00
    1.901300e+00   9.061770e-02   0.000000e+00
    1.903610e+00   9.061770e-02   0.000000e+00
    1.920890e+00   9.061770e-02   0.000000e+00
    1.923050e+00   9.061770e-02   0.000000e+00
    1.944950e+00   9.061770e-02   0.000000e+00
    1.947830e+00   9.061770e-02   0.000000e+00
    1.953240e+00   9.061770e-02   0.000000e+00
    1.955340e+00   9.061770e-02   0.000000e+00
    1.960680e+00   9.061770e-02   0.000000e+00
    1.962460e+00   9.061770e-02   0.000000e+00
    1.977110e+00   9.061770e-02   0.000000e+00
    1.978730e+00   9.061770e-02   0.000000e+00
    2.035110e+00   9.061770e-02   0.000000e+00
    2.042120e+00   9.061770e-02   0.000000e+00
    2.043620e+00   9.686710e-02   0.000000e+00
    2.071660e+00   9.686710e-02   0.000000e+00
    2.072960e+00   9.686710e-02   0.000000e+00
    2.081360e+00   9.686710e-02   0.000000e+00
    2.082300e+00   9.686710e-02   0.000000e+00
    2.085730e+00   9.686710e-02   0.000000e+00
    2.086920e+00   9.686710e-02   0.000000e+00
    2.089420e+00   9.686710e-02   0.000000e+00
    2.090990e+00   9.686710e-02   0.000000e+00
    2.093030e+00   9.686710e-02   0.000000e+00
    2.095180e+00   9.686710e-02   0.000000e+00
    2.096930e+00   9.686710e-02   0.000000e+00
    2.100210e+00   9.686710e-02   0.000000e+00
    2.101770e+00   9.686710e-02   0.000000e+00
    2.107970e+00   9.686710e-02   0.000000e+00
    2.109380e+00   9.686710e-02   0.000000e+00
    2.149410e+00   9.686710e-02   0.000000e+00
    2.156620e+00   9.686710e-02   0.000000e+00
    2.157550e+00   9.686710e-02   0.000000e+00
    2.160900e+00   9.686710e-02   0.000000e+00
    2.162110e+00   9.686710e-02   0.000000e+00
    2.164520e+00   9.686710e-02   0.000000e+00
    2.166180e+00   9.686710e-02   0.000000e+00
    2.168110e+00   9.686710e-02   0.000000e+00
    2.170550e+00   9.686710e-02   0.000000e+00
    2.172200e+00   9.686710e-02   0.000000e+00
    2.176470e+00   9.686710e-02   0.000000e+00
    2.177910e+00   9.686710e-02   0.000000e+00
    2.193060e+00   9.686710e-02   0.000000e+00
    2.194340e+00   9.686710e-02   0.000000e+00
    2.202580e+00   9.686710e-02   0.000000e+00
    2.203580e+00   9.686710e-02   0.000000e+00
    2.206890e+00   9.686710e-02   0.000000e+00
    2.208240e+00   9.686710e-02   0.000000e+00
    2.210580e+00   9.686710e-02   0.000000e+00
    2.212530e+00   9.686710e-02   0.000000e+00
    2.214410e+00   9.686710e-02   0.000000e+00
    2.217530e+00   9.686710e-02   0.000000e+00
    2.219130e+00   9.686710e-02   0.000000e+00
    2.226760e+00   9.686710e-02   0.000000e+00
    2.228150e+00   9.686710e-02   0.000000e+00
    2.247070e+00   9.686710e-02   0.000000e+00
    2.248220e+00   9.686710e-02   0.000000e+00
    2.251320e+00   9.686710e-02   0.000000e+00
    2.253050e+00   9.686710e-02   0.000000e+00
    2.255250e+00   9.686710e-02   0.000000e+00
    2.258090e+00   9.686710e-02   0.000000e+00
    2.259880e+00   9.686710e-02   0.000000e+00
    2.266870e+00   9.686710e-02   0.000000e+00
    2.268390e+00   9.686710e-02   0.000000e+00
    2.285940e+00   9.686710e-02   0.000000e+00
    2.287370e+00   9.686710e-02   0.000000e+00
    2.290490e+00   9.686710e-02   0.000000e+00
    2.292910e+00   9.686710e-02   0.000000e+00
    2.295170e+00   9.686710e-02   0.000000e+00
    2.300430e+00   9.686710e-02   0.000000e+00
    2.302310e+00   9.686710e-02   0.000000e+00
    2.357750e+00   9.686710e-02   0.000000e+00
    2.360280e+00   9.686710e-02   0.000000e+00
    2.376900e+00   9.686710e-02   0.000000e+00
    2.379150e+00   9.686710e-02   0.000000e+00
    2.387440e+00   9.686710e-02   0.000000e+00
    2.390740e+00   9.686710e-02   0.000000e+00
    2.393310e+00   9.686710e-02   0.000000e+00
    2.395690e+00   9.686710e-02   0.000000e+00
    2.399730e+00   9.686710e-02   0.000000e+00
    2.401700e+00   9.686710e-02   0.000000e+00
    2.410460e+00   9.686710e-02   0.000000e+00
    2.412190e+00   9.686710e-02   0.000000e+00
    2.468690e+00   9.686710e-02   0.000000e+00
    2.471270e+00   9.686710e-02   0.000000e+00
    2.473330e+00   9.686710e-02   0.000000e+00
    2.475440e+00   9.686710e-02   0.000000e+00
    2.478410e+00   9.686710e-02   0.000000e+00
    2.480220e+00   9.686710e-02   0.000000e+00
    2.484860e+00   1.031170e-01   0.000000e+00
    2.486480e+00   1.031170e-01   0.000000e+00
    2.496430e+00   1.031170e-01   0.000000e+00
    2.497910e+00   1.031170e-01   0.000000e+00
    2.552410e+00   1.031170e-01   0.000000e+00
    2.554690e+00   1.031170e-01   0.000000e+00
    2.556810e+00   1.031170e-01   0.000000e+00
    2.558700e+00   1.031170e-01   0.000000e+00
    2.561890e+00   1.031170e-01   0.000000e+00
    2.563530e+00   1.031170e-01   0.000000e+00
    2.569920e+00   1.031170e-01   0.000000e+00
    2.571390e+00   1.031170e-01   0.000000e+00
    2.627010e+00   1.031170e-01   0.000000e+00
    2.633540e+00   1.031170e-01   0.000000e+00
    2.634650e+00   1.031170e-01   0.000000e+00
    2.637650e+00   1.031170e-01   0.000000e+00
    2.639240e+00   1.031170e-01   0.000000e+00
    2.641420e+00   1.031170e-01   0.000000e+00
    2.643860e+00   1.031170e-01   0.000000e+00
    2.645640e+00   1.031170e-01   0.000000e+00
    2.650440e+00   1.031170e-01   0.000000e+00
