4.507169e-05, 0.000000e+00
5.023706e-05, 3.852942e-06
6.183879e-05, 6.818148e-06
7.820564e-05, 8.257505e-06
9.928696e-05, 1.128069e-05
1.250994e-04, 1.333190e-05
1.571795e-04, 1.645634e-05
1.952638e-04, 1.870540e-05
2.383481e-04, 2.158770e-05
2.871225e-04, 2.341417e-05
3.405228e-04, 2.620346e-05
3.987476e-04, 2.825551e-05
4.646295e-04, 3.232007e-05
5.356299e-04, 3.267145e-05
6.117054e-04, 3.660072e-05
6.927074e-04, 3.810686e-05
7.770797e-04, 4.080678e-05
8.676341e-04, 4.306221e-05
9.638385e-04, 4.588022e-05
1.066634e-03, 4.898089e-05
1.176408e-03, 5.196417e-05
1.291239e-03, 5.345825e-05
1.409594e-03, 5.653071e-05
1.533367e-03, 5.883435e-05
1.666049e-03, 6.324495e-05
1.805089e-03, 6.445507e-05
1.948379e-03, 6.788942e-05
2.096830e-03, 7.044958e-05
2.250860e-03, 7.331412e-05
2.411713e-03, 7.640459e-05
2.579774e-03, 7.949707e-05
2.755916e-03, 8.290910e-05
2.939876e-03, 8.655308e-05
3.130503e-03, 8.869148e-05
3.325534e-03, 9.252006e-05
3.526212e-03, 9.418867e-05
3.736576e-03, 9.996877e-05
3.956964e-03, 1.030783e-04
4.183749e-03, 1.071132e-04
4.415960e-03, 1.093702e-04
4.658135e-03, 1.146862e-04
4.908646e-03, 1.181564e-04
5.168031e-03, 1.230663e-04
5.440454e-03, 1.271134e-04
5.722529e-03, 1.324209e-04
6.011435e-03, 1.360508e-04
6.309379e-03, 1.418513e-04
6.619873e-03, 1.454720e-04
6.941521e-03, 1.520022e-04
7.275951e-03, 1.581363e-04
7.624231e-03, 1.636222e-04
7.983224e-03, 1.689573e-04
8.354859e-03, 1.752562e-04
8.740106e-03, 1.827480e-04
9.143881e-03, 1.910098e-04
9.564881e-03, 1.966534e-04
1.000015e-02, 2.063000e-04
1.045126e-02, 2.124134e-04
1.092189e-02, 2.242356e-04
1.141432e-02, 2.307276e-04
1.192262e-02, 2.413082e-04
1.245664e-02, 2.532800e-04
1.302084e-02, 2.656930e-04
1.360804e-02, 2.765020e-04
1.421545e-02, 2.874354e-04
1.484882e-02, 3.016558e-04
1.552012e-02, 3.183517e-04
1.622370e-02, 3.320875e-04
1.695876e-02, 3.512251e-04
1.773370e-02, 3.670409e-04
1.855172e-02, 3.904110e-04
1.941954e-02, 4.116672e-04
2.033633e-02, 4.363295e-04
2.130803e-02, 4.641006e-04
2.236067e-02, 5.072798e-04
2.351251e-02, 5.613055e-04
2.480170e-02, 6.533524e-04
2.635757e-02, 8.338802e-04
2.846333e-02, 1.220086e-03
3.165237e-02, 2.004645e-03
3.704099e-02, 3.625148e-03
4.651840e-02, 6.466708e-03
6.308910e-02, 1.127240e-02
9.078375e-02, 1.831717e-02
1.341423e-01, 2.764788e-02
1.965993e-01, 3.786360e-02
2.792966e-01, 4.816663e-02
3.792118e-01, 5.567152e-02
4.906486e-01, 5.924568e-02
6.040995e-01, 5.778835e-02
7.099516e-01, 5.231117e-02
8.005850e-01, 4.350336e-02
8.715795e-01, 3.334953e-02
9.224861e-01, 2.363585e-02
9.560869e-01, 1.545916e-02
9.763586e-01, 9.438154e-03
9.877490e-01, 5.362354e-03
9.937108e-01, 2.803170e-03
9.965665e-01, 1.380539e-03
9.978353e-01, 6.297963e-04
9.984317e-01, 2.733898e-04
9.987067e-01, 1.230401e-04
9.988487e-01, 1.149185e-04
9.989066e-01, 1.313708e-04
9.989156e-01, 1.269750e-04
9.989106e-01, 1.172648e-04
9.988912e-01, 9.619473e-05
9.988815e-01, 8.580458e-05
9.988584e-01, 6.251478e-05
9.988434e-01, 4.747884e-05
9.988294e-01, 3.344790e-05
9.988174e-01, 2.146033e-05
9.987992e-01, 3.224527e-06
9.987900e-01, 5.962684e-06
9.987744e-01, 2.157672e-05
9.987657e-01, 3.027950e-05
9.987471e-01, 4.893502e-05
9.987454e-01, 5.060561e-05
9.987261e-01, 6.986146e-05
9.987200e-01, 7.594224e-05
9.987066e-01, 8.935452e-05
9.986889e-01, 1.071142e-04
9.986863e-01, 1.096766e-04
9.986765e-01, 1.195059e-04
9.986639e-01, 1.320883e-04
9.986534e-01, 1.426236e-04
9.986438e-01, 1.521838e-04
9.986408e-01, 1.551514e-04
