1.408450e-04, 0.000000e+00
1.506504e-04, 4.495812e-10
1.674336e-04, 5.901737e-06
1.888199e-04, 5.161272e-06
2.156721e-04, 8.837243e-06
2.485086e-04, 9.803136e-06
2.884199e-04, 1.276835e-05
3.362583e-04, 1.461689e-05
3.915674e-04, 1.662597e-05
4.531776e-04, 1.833389e-05
5.239991e-04, 2.102250e-05
5.982121e-04, 2.401916e-05
6.835567e-04, 2.783195e-05
7.800490e-04, 2.615922e-05
8.832316e-04, 3.184751e-05
9.967035e-04, 3.480367e-05
1.112657e-03, 3.758767e-05
1.234391e-03, 3.802887e-05
1.368449e-03, 4.130126e-05
1.525431e-03, 4.933057e-05
1.691396e-03, 5.267249e-05
1.860256e-03, 5.072455e-05
2.036525e-03, 5.468184e-05
2.226087e-03, 5.664086e-05
2.432223e-03, 6.417154e-05
2.650958e-03, 6.405520e-05
2.879534e-03, 6.969933e-05
3.119498e-03, 7.259846e-05
3.372899e-03, 7.710617e-05
3.641084e-03, 8.229696e-05
3.926145e-03, 8.756875e-05
4.229655e-03, 9.354667e-05
4.551819e-03, 9.959872e-05
4.895543e-03, 1.046113e-04
5.270027e-03, 1.211952e-04
5.749268e-03, 1.580356e-04
6.450631e-03, 2.753464e-04
7.771739e-03, 5.411992e-04
1.056200e-02, 1.176063e-03
1.657536e-02, 2.483193e-03
2.953561e-02, 5.426872e-03
5.541736e-02, 1.024976e-02
1.041490e-01, 1.880576e-02
1.876869e-01, 3.033075e-02
3.101604e-01, 4.146286e-02
4.580389e-01, 4.495128e-02
6.073729e-01, 4.161644e-02
7.337563e-01, 3.273406e-02
8.295003e-01, 2.322437e-02
8.935400e-01, 1.536517e-02
9.358952e-01, 9.915709e-03
9.616422e-01, 5.705941e-03
9.767433e-01, 3.444504e-03
9.859514e-01, 2.153681e-03
9.915388e-01, 1.221960e-03
9.946322e-01, 6.666217e-04
9.963761e-01, 3.968056e-04
9.974018e-01, 2.296482e-04
9.980159e-01, 1.392740e-04
9.983774e-01, 7.467812e-05
9.985379e-01, 4.209541e-05
9.986179e-01, 4.252905e-05
9.986743e-01, 4.299160e-05
9.986882e-01, 6.349733e-05
9.986991e-01, 7.351964e-05
9.988705e-01, 8.619826e-05
9.988813e-01, 9.030476e-05
9.988832e-01, 8.852123e-05
9.988895e-01, 9.258089e-05
9.988920e-01, 9.385677e-05
9.988975e-01, 9.863557e-05
9.989008e-01, 1.014070e-04
9.989039e-01, 1.042435e-04
9.989065e-01, 1.067387e-04
9.989121e-01, 1.121900e-04
9.989129e-01, 1.129322e-04
9.989151e-01, 1.151685e-04
9.989177e-01, 1.177291e-04
9.989223e-01, 1.223148e-04
9.989227e-01, 1.227306e-04
9.989281e-01, 1.281622e-04
9.989274e-01, 1.274421e-04
9.989316e-01, 1.316691e-04
9.989327e-01, 1.326874e-04
9.989360e-01, 1.360168e-04
9.989372e-01, 1.372812e-04
9.989393e-01, 1.392947e-04
9.989411e-01, 1.410956e-04
9.989430e-01, 1.430473e-04
9.989448e-01, 1.448544e-04
9.989465e-01, 1.465643e-04
9.989486e-01, 1.485993e-04
9.989501e-01, 1.501534e-04
9.989516e-01, 1.515760e-04
9.989531e-01, 1.531359e-04
9.989539e-01, 1.539146e-04
9.989563e-01, 1.563554e-04
9.989570e-01, 1.570738e-04
9.989586e-01, 1.586029e-04
9.989596e-01, 1.596132e-04
9.989614e-01, 1.614836e-04
9.989620e-01, 1.620543e-04
9.989508e-01, 1.508659e-04
9.989411e-01, 1.411340e-04
9.989164e-01, 1.164643e-04
9.989109e-01, 1.109393e-04
9.988914e-01, 9.138804e-05
9.988816e-01, 8.159649e-05
9.988585e-01, 5.853632e-05
9.988436e-01, 4.357541e-05
9.988295e-01, 2.956328e-05
9.988176e-01, 1.758508e-05
9.987993e-01, 6.556675e-07
9.987901e-01, 9.835782e-06
9.987745e-01, 2.544908e-05
9.987658e-01, 3.415343e-05
9.987471e-01, 5.286623e-05
9.987455e-01, 5.448442e-05
9.987262e-01, 7.372747e-05
9.987202e-01, 7.980799e-05
9.987067e-01, 9.328650e-05
9.986890e-01, 1.109706e-04
9.986864e-01, 1.135497e-04
9.986765e-01, 1.234574e-04
9.986640e-01, 1.359528e-04
9.986534e-01, 1.465603e-04
9.986439e-01, 1.560459e-04
9.986409e-01, 1.591102e-04
